Cycle No.,Cyctype,Date,Site,Location,Group,Plot,New tags ,Dead tags,Species,Tagstatus,,October dead cycle,,,,,,,,
3,D,NA,S11,L1,G3,7,NA,0,,T,,,,,,,,,,
3,D,NA,S10,L1,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S10,L1,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S15,L1,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L1,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L2,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S13,L3,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S18,L1,G3,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G1,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G1,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G1,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G1,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G1,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G2,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G2,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G2,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G2,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G2,7,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G3,1,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G3,2,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G3,5,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G3,6,NA,NA,,T,,,,,,,,,,
3,D,NA,S19,L1,G3,7,NA,NA,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G1,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G1,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G1,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G1,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G1,7,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G2,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G2,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G2,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G2,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G2,7,NA,2,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G3,1,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G3,2,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G3,5,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G3,6,NA,0,,T,,,,,,,,,,
4,D,29-Feb-16,S4,L2,G3,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G2,2,NA,1,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G1,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G1,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G1,5,NA,1,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G1,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G1,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G2,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G2,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G2,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G2,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G2,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G3,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G3,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G3,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G3,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L2,G3,7,NA,2,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G1,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G1,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G1,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G1,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G1,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G2,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G2,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G2,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G2,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G2,7,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G3,1,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G3,2,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G3,5,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G3,6,NA,0,,T,,,,,,,,,,
4,D,1-Mar-16,S5,L3,G3,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G1,1,NA,2,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S16,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,2-Mar-16,S2,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G1,1,NA,1,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G1,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G1,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G1,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G1,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G1,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G2,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G2,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G2,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G2,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G2,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G3,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G3,2,NA,5,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G3,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G3,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L2,G3,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G1,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G1,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G1,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G1,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G1,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G2,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G2,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G2,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G2,6,NA,1,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G2,7,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G3,1,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G3,2,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G3,5,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G3,6,NA,0,,T,,,,,,,,,,
4,D,4-Mar-16,S1,L3,G3,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G2,2,NA,1,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G3,5,NA,3,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G1,1,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G1,2,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G1,5,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G1,6,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G1,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G2,1,NA,1,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G2,2,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G2,5,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G2,6,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G2,7,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,1,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,2,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,5,NA,0,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,6,NA,1,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,7,NA,1,,T,,,,,,,,,,
4,D,5-Mar-16,S11,L2,G3,7,NA,2,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G1,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G1,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G1,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G1,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G1,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G2,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G2,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G2,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G2,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G2,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G3,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G3,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G3,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G3,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S12,L2,G3,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G1,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,6-Mar-16,S14,L1,G3,7,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G1,5,NA,1,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G1,6,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G1,7,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G2,1,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G2,2,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G2,5,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G2,6,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G2,7,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G3,1,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G3,2,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G3,5,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G3,6,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S6,L1,G3,7,NA,2,,T,,,,,,,,,,
4,D,7-Mar-16,S8,L1,G1,1,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S8,L1,G1,2,NA,0,,T,,,,,,,,,,
4,D,7-Mar-16,S8,L1,G1,5,NA,0,,T,,,,,,,,,,
